Root,SUM FriendsCount,AVG FriendsCount,AVG WordCount,AVG CharCount,AVG HashTag,SUM HashTag,Ratio HashTag,AVG Url,STD Url,RATIO Url,SUM Mention,AVG Mention,Ratio Mention,Tweets Count,Ratio Verified,SUM Verified,SUM RT,AVG RT,STD RT,AVG AccAge,STD AccAge,thread_time,STD Emoji,AVG Emoji,Ratio Media,RATIO Question,RATIO Exclaim,RATIO Period,AVG FPP,STD FPP,AVG SPP,STD SPP,AVG TPP,STD TPP,AVG Skepticism
521310417696858112,55.7589512964294,2.0651463443122,12.074074074074074,81.62962962962963,0.07407407407407407,2,0.07407407407407407,0.0,0.0,0.0,19,0.7037037037037037,0.6296296296296297,27,0.0,0,1104,40.888888888888886,166.44236758828882,977.2592592592592,775.4852527476464,14825.0,0.18885257457751053,0.037037037037037035,0.0,0.1111111111111111,0.07407407407407407,0.48148148148148145,0.037037037037037035,0.18885257457751053,0.1111111111111111,0.3142696805273545,0.6666666666666666,0.816496580927726,4.111111111111111
521350916872876033,25.277553428814386,1.3303975488849678,4.473684210526316,35.1578947368421,0.0,0,0.0,0.0,0.0,0.0,19,1.0,0.5789473684210527,19,0.0,0,1,0.05263157894736842,0.22329687826943606,519.578947368421,631.750393396622,2570.0,0.7841928645132284,0.2631578947368421,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.3068922049918579,0.0,0.0,2.3157894736842106
521359454672269313,36.272497283250765,1.4508998913300306,5.24,40.24,0.0,0,0.0,0.08,0.2712931993250107,0.08,24,0.96,0.52,25,0.0,0,114,4.56,19.673494859836165,565.28,678.6278225949773,4038.0,0.19595917942265428,0.04,0.04,0.04,0.04,0.24,0.0,0.0,0.12,0.43081318457076034,0.12,0.32496153618543844,1.12
521361857810939905,19.315494411862122,1.379678172275866,7.642857142857143,58.0,0.0,0,0.0,0.07142857142857142,0.25753937681885636,0.07142857142857142,12,0.8571428571428571,0.5714285714285714,14,0.0,0,0,0.0,0.0,458.7857142857143,460.3793743939307,47489.0,0.7726181304565691,0.21428571428571427,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856
529723023591743488,2.9003671286564705,2.9003671286564705,18.0,100.0,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,1,3,3.0,0.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
529742159352975362,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,0.0,0,0,0.0,0.0,0.0,0.0,3356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529721745486659584,10.465693072945282,2.0931386145890563,11.8,82.8,0.6,3,0.2,0.2,0.4,0.2,9,1.8,0.8,5,0.2,1,10,2.0,4.0,1496.0,833.812209073482,604.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.4000000000000001,3.8
529684962778570753,5.788434242063907,0.9647390403439845,2.6666666666666665,18.5,0.0,0,0.0,0.0,0.0,0.0,5,0.8333333333333334,0.3333333333333333,6,0.0,0,0,0.0,0.0,566.8333333333334,823.0942466624882,3714.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,0.3333333333333333
529674474019651584,12.421963582248448,1.380218175805383,8.666666666666666,55.55555555555556,0.2222222222222222,2,0.1111111111111111,0.2222222222222222,0.41573970964154905,0.2222222222222222,4,0.4444444444444444,0.4444444444444444,9,0.1111111111111111,1,18,2.0,5.656854249492381,818.3333333333334,834.1681152168575,8479.0,1.2472191289246473,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,1.0,1.632993161855452,0.2222222222222222,0.41573970964154905,0.2222222222222222,0.41573970964154905,2.6666666666666665
529637014527029248,5.801584799813613,1.933861599937871,6.666666666666667,50.0,0.0,0,0.0,0.0,0.0,0.0,3,1.0,0.6666666666666666,3,0.0,0,15,5.0,7.0710678118654755,936.6666666666666,840.6205379889841,20469.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
529654845838741504,38.88047141029007,2.5920314273526714,6.066666666666666,39.4,0.0,0,0.0,0.0,0.0,0.0,13,0.8666666666666667,0.8666666666666667,15,0.0,0,4,0.26666666666666666,0.9977753031397179,1726.8666666666666,568.4991781485314,2927.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.4,0.4666666666666667,0.8055363982396383,0.26666666666666666,0.44221663871405337,0.13333333333333333,0.33993463423951903,1.0666666666666667
529733645435949056,3.130976691605617,3.130976691605617,23.0,125.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,3,3.0,0.0,2093.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
529691396098510848,2.988112840268352,2.988112840268352,15.0,126.0,1.0,1,1.0,1.0,0.0,1.0,2,2.0,1.0,1,1.0,1,2,2.0,0.0,2119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
529727006427340801,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529698410879025153,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529683211774083073,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529757077200449536,2.741939077729199,2.741939077729199,18.0,113.0,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,2,2.0,0.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
529830606210093058,8.433219180282537,1.6866438360565073,5.6,46.6,0.6,3,0.4,0.0,0.0,0.0,5,1.0,0.6,5,0.0,0,0,0.0,0.0,888.6,882.7592197196244,2900.0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,2.8
529660101683318785,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529671725865111552,2.988112840268352,2.988112840268352,11.0,80.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1,1.0,1,5,5.0,0.0,2119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
529578734102523904,5.076596757200049,2.5382983786000244,12.5,123.5,0.5,1,0.5,0.0,0.0,0.0,13,6.5,1.0,2,0.0,0,3,1.5,1.5,1151.5,342.5,1454.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,2.0
529644676333453312,2.8898617212581885,2.8898617212581885,16.0,128.0,2.0,2,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0.0,0,2,2.0,0.0,1503.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
529732310099578880,1.8512583487190752,1.8512583487190752,14.0,116.0,3.0,3,1.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,2,2.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
529726966178787328,5.357809111977376,2.678904555988688,15.0,76.0,1.0,2,0.5,0.0,0.0,0.0,1,0.5,0.5,2,0.5,1,7,3.5,3.5,1042.0,993.0,234.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.5
529731453865955328,3.968249394107917,1.9841246970539586,23.5,132.0,0.0,0,0.0,0.0,0.0,0.0,1,0.5,0.5,2,0.0,0,2,1.0,1.0,2223.0,148.0,3097.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.5,0.0,0.0,0.5,0.5,5.0
529660296080916480,15.075806345200128,3.015161269040026,14.8,86.2,0.0,0,0.0,0.0,0.0,0.0,5,1.0,0.8,5,0.0,0,11,2.2,4.4,1908.6,166.58643402150128,1539.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.7999999999999999,0.2,0.4,0.4,0.48989794855663565,2.6
529706188032999425,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529726244834017280,8.006931459150236,4.003465729575118,14.5,88.0,0.0,0,0.0,0.0,0.0,0.0,1,0.5,0.5,2,0.0,0,5,2.5,0.5,1739.0,457.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
529674135098900481,11.81604543906841,1.4770056798835514,6.375,36.0,0.0,0,0.0,0.0,0.0,0.0,5,0.625,0.5,8,0.125,1,0,0.0,0.0,910.875,950.1545186836718,7970.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.4330127018922193,0.125,0.33071891388307384,0.125,0.33071891388307384,0.875
529726211241803776,4.446723519568201,2.2233617597841007,16.0,101.0,0.0,0,0.0,0.5,0.5,0.5,1,0.5,0.5,2,0.0,0,6,3.0,3.0,748.0,110.0,239.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,4.5
529691396169809921,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529710975730323457,2.9822712330395684,0.5964542466079137,3.4,17.4,0.0,0,0.0,0.0,0.0,0.0,1,0.2,0.2,5,0.0,0,0,0.0,0.0,409.4,818.7999999999998,2425.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8000000000000002,0.0,0.0,0.2,0.4000000000000001,0.2
529728722963034113,2.6232492903979003,0.6558123225994751,2.5,22.0,0.5,2,0.25,0.0,0.0,0.0,1,0.25,0.25,4,0.25,1,1,0.25,0.4330127018922193,592.75,1026.673116186452,13178.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.4330127018922193,0.0,0.0,1.25
529670566031421440,11.466095171140882,1.6380135958772688,3.7142857142857144,35.142857142857146,0.0,0,0.0,0.14285714285714285,0.34992710611188266,0.14285714285714285,4,0.5714285714285714,0.5714285714285714,7,0.0,0,47,6.714285714285714,16.446573987258482,1007.4285714285714,958.3578003383641,28798.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.34992710611188266,0.0,0.0,0.0,0.0,0.7142857142857143
529652829536141314,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529680484402749440,2.7067177823367587,2.7067177823367587,19.0,119.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,14,14.0,0.0,2019.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
529664593921314816,3.2962262872611605,3.2962262872611605,12.0,89.0,1.0,1,1.0,1.0,0.0,1.0,0,0.0,0.0,1,0.0,0,4,4.0,0.0,922.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
529727794826457089,2.6503075231319366,1.3251537615659683,2.5,16.0,0.0,0,0.0,0.0,0.0,0.0,1,0.5,0.5,2,0.0,0,0,0.0,0.0,241.0,241.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529645279159779329,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529627707382853632,8.931457870689005,1.488576311781501,9.5,60.833333333333336,0.5,3,0.3333333333333333,0.16666666666666666,0.372677996249965,0.16666666666666666,3,0.5,0.5,6,0.16666666666666666,1,18,3.0,6.708203932499369,587.3333333333334,547.0861195664008,29467.0,1.118033988749895,0.5,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.49071198499986,0.0,0.0,0.5,0.7637626158259734,2.1666666666666665
529658492391813120,2.03342375548695,2.03342375548695,17.0,119.0,2.0,2,1.0,1.0,0.0,1.0,0,0.0,0.0,1,0.0,0,5,5.0,0.0,2128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
529679359301648384,2.615950051656401,2.615950051656401,11.0,61.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,2,2.0,0.0,970.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
529733015862513664,4.247089056049105,2.1235445280245524,12.5,89.5,0.5,1,0.5,0.0,0.0,0.0,2,1.0,0.5,2,0.0,0,8,4.0,4.0,1218.0,851.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529654486974099456,4.997277141664527,2.4986385708322634,17.0,115.5,1.0,2,0.5,0.5,0.5,0.5,1,0.5,0.5,2,0.5,1,12,6.0,6.0,1661.5,599.5,6288.0,1.5,1.5,0.5,0.0,0.5,0.5,2.0,2.0,0.0,0.0,0.5,0.5,4.5
529773317889064960,2.988112840268352,2.988112840268352,20.0,134.0,1.0,1,1.0,1.0,0.0,1.0,1,1.0,1.0,1,1.0,1,7,7.0,0.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
529654321873715200,11.671660793276274,0.9726383994396895,4.333333333333333,27.166666666666668,0.0,0,0.0,0.0,0.0,0.0,5,0.4166666666666667,0.3333333333333333,12,0.0,0,6,0.5,1.3844373104863459,418.5833333333333,586.6244480547632,20134.0,0.5527707983925666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.2763853991962833,0.08333333333333333,0.2763853991962833,0.0,0.0,0.8333333333333334
529679551631089664,7.660188380339685,2.553396126779895,11.666666666666666,99.33333333333333,0.6666666666666666,2,0.6666666666666666,0.6666666666666666,0.4714045207910317,0.6666666666666666,2,0.6666666666666666,0.6666666666666666,3,0.3333333333333333,1,5,1.6666666666666667,2.357022603955158,1515.6666666666667,451.6638376295165,130.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,2.6666666666666665
529771847186124800,20.981464330921867,1.3113415206826167,5.4375,34.5,0.0625,1,0.0625,0.0,0.0,0.0,9,0.5625,0.4375,16,0.0,0,2,0.125,0.4841229182759271,525.5625,658.5498243062176,10811.0,0.0,0.0,0.0,0.125,0.0625,0.25,0.375,1.0532687216470449,0.0,0.0,0.5,0.9354143466934853,1.25
529702456348139520,2.113943352306837,2.113943352306837,10.0,75.0,1.0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,4,4.0,0.0,1939.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
529732350402646016,3.4479328655921804,3.4479328655921804,21.0,135.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1,1.0,1,7,7.0,0.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
529778109290012673,2.8419848045901137,1.4209924022950569,1.0,10.0,0.0,0,0.0,0.0,0.0,0.0,1,0.5,0.5,2,0.0,0,0,0.0,0.0,1104.5,1104.5,301.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
529725532569886720,6.026509159080636,3.013254579540318,15.0,95.0,1.0,2,1.0,0.0,0.0,0.0,3,1.5,1.0,2,0.5,1,2,1.0,1.0,1910.0,131.0,63.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0
529775890767437825,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529729262593773568,9.25421143006957,3.0847371433565236,16.333333333333332,112.33333333333333,0.0,0,0.0,0.0,0.0,0.0,4,1.3333333333333333,0.6666666666666666,3,0.0,0,2,0.6666666666666666,0.9428090415820634,1529.0,183.84776310850236,820.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,3.0
529660746645647360,5.1491821498499695,2.5745910749249847,17.0,98.5,0.5,1,0.5,0.0,0.0,0.0,1,0.5,0.5,2,0.0,0,5,2.5,2.5,1505.5,223.5,8452.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,3.5
529679172650942465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529735706386898944,5.9966513069013345,2.9983256534506673,17.5,130.0,2.0,4,1.0,1.0,0.0,1.0,1,0.5,0.5,2,0.5,1,16,8.0,8.0,2001.0,209.0,2439.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
529671638539698178,5.163703904069312,1.0327407808138624,4.8,27.8,0.0,0,0.0,0.0,0.0,0.0,3,0.6,0.4,5,0.0,0,0,0.0,0.0,382.2,509.59999999999997,320.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.4
529735459069788161,26.624950134235327,2.2187458445196104,7.833333333333333,48.25,0.0,0,0.0,0.0,0.0,0.0,15,1.25,0.75,12,0.0,0,0,0.0,0.0,947.4166666666666,639.2943321002897,19380.0,1.114924013354971,0.4166666666666667,0.0,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.6400954789890506,0.16666666666666666,0.37267799624996495,0.3333333333333333,0.6236095644623235,1.5833333333333333
529735664347406339,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529634428734423042,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529725420162539520,3.300812794118117,3.300812794118117,19.0,120.0,4.0,4,1.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,3,3.0,0.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
529652689471569920,2.649334858712142,2.649334858712142,25.0,143.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,1,3,3.0,0.0,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
529724755906400256,3.4263485737875077,3.4263485737875077,21.0,139.0,1.0,1,1.0,0.0,0.0,0.0,2,2.0,1.0,1,0.0,0,5,5.0,0.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
529702797349253121,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0,0,0.0,0.0,0.0,0.0,11956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529738730748534786,3.27415784926368,1.63707892463184,11.0,62.5,0.0,0,0.0,0.0,0.0,0.0,1,0.5,0.5,2,0.0,0,0,0.0,0.0,1042.5,1042.5,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,5.0
529638205013123073,11.951202018184649,1.493900252273081,7.25,40.625,0.25,2,0.125,0.0,0.0,0.0,5,0.625,0.625,8,0.0,0,0,0.0,0.0,641.0,664.8125675707402,15155.0,0.9921567416492215,0.375,0.0,0.125,0.125,0.125,0.75,1.3919410907075054,0.0,0.0,0.25,0.4330127018922193,1.375
529765936199647233,7.202190039069256,1.4404380078138512,6.4,44.6,0.0,0,0.0,0.0,0.0,0.0,6,1.2,0.6,5,0.0,0,0,0.0,0.0,525.4,430.7298921598082,4690.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4
529657418985525248,3.7951149856303634,3.7951149856303634,18.0,136.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0.0,1,0.0,0,5,5.0,0.0,2072.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
529653029747064832,8.283322739319388,1.1833318199027698,3.4285714285714284,23.857142857142858,0.14285714285714285,1,0.14285714285714285,0.0,0.0,0.0,3,0.42857142857142855,0.2857142857142857,7,0.0,0,12,1.7142857142857142,4.199125273342592,716.7142857142857,898.6165103385655,54286.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
