depth,SUM FriendsCount,AVG FriendsCount,AVG WordCount,AVG CharCount,AVG HashTag,SUM HashTag,Ratio HashTag,AVG Url,STD Url,RATIO Url,SUM Mention,AVG Mention,Ratio Mention,Tweets Count,Ratio Verified,SUM Verified,SUM RT,AVG RT,STD RT,AVG AccAge,STD AccAge,thread_time,STD Emoji,AVG Emoji,Ratio Media,RATIO Question,RATIO Exclaim,RATIO Period,AVG FPP,STD FPP,AVG SPP,STD SPP,AVG TPP,STD TPP,AVG Skepticism
3,33.88036153593916,2.6061816566107043,14.615384615384615,107.15384615384616,0.38461538461538464,5.0,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.3076923076923077,33.0,2.5384615384615383,1.0,13,0.0,0.0,141.0,10.846153846153847,28.862661943034116,1063.6153846153845,716.3868248650562,4829.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.7692307692307693,0.38461538461538464,0.6249260311258432,0.0,0.0,0.5384615384615384,0.6343239424027171,4.461538461538462
5,62.538295121520314,2.605762296730013,16.208333333333332,103.70833333333333,0.3333333333333333,8.0,0.16666666666666666,0.041666666666666664,0.19982631347136331,0.041666666666666664,32.0,1.3333333333333333,0.9166666666666666,24,0.08333333333333333,2.0,445.0,18.541666666666668,65.49108028748817,1034.125,641.7695142144102,8293.0,0.19982631347136331,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.7083333333333334,0.125,0.33071891388307384,0.125,0.33071891388307384,0.5,0.7637626158259734,4.083333333333333
3,12.906053951721853,2.581210790344371,18.2,112.6,1.0,5.0,0.6,0.2,0.4000000000000001,0.2,5.0,1.0,0.8,5,0.2,1.0,127.0,25.4,50.30149103157877,984.2,859.5571883243139,664.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4000000000000001,0.2,0.4000000000000001,0.6,0.48989794855663565,5.6
5,38.786460868087694,2.5857640578725127,9.066666666666666,69.4,0.13333333333333333,2.0,0.13333333333333333,0.3333333333333333,0.5962847939999438,0.26666666666666666,19.0,1.2666666666666666,0.9333333333333333,15,0.0,0.0,254.0,16.933333333333334,63.35873174937208,884.0,395.6587755461348,10522.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.7333333333333333,0.06666666666666667,0.24944382578492946,0.0,0.0,0.13333333333333333,0.3399346342395189,2.2
4,50.12762324917049,2.387029678531928,13.428571428571429,97.33333333333333,0.38095238095238093,8.0,0.38095238095238093,0.2857142857142857,0.5471012044321932,0.23809523809523808,29.0,1.380952380952381,0.9523809523809523,21,0.047619047619047616,1.0,346.0,16.476190476190474,72.12265943886946,881.952380952381,753.8191949564612,2550.0,0.0,0.0,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.5238095238095238,0.14285714285714285,0.34992710611188255,0.14285714285714285,0.4665694748158435,0.19047619047619047,0.392676726249301,3.0952380952380953
3,19.468545731428357,1.6223788109523631,12.666666666666666,105.41666666666667,0.3333333333333333,4.0,0.25,0.75,0.4330127018922193,0.75,20.0,1.6666666666666667,0.9166666666666666,12,0.08333333333333333,1.0,169.0,14.083333333333334,46.70913246417188,1829.0,418.3772221333279,10479.0,1.1055415967851332,0.3333333333333333,0.08333333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.08333333333333333,0.2763853991962833,2.4166666666666665
6,24.646216190357638,2.4646216190357637,9.1,68.0,0.2,2.0,0.2,0.2,0.4000000000000001,0.2,15.0,1.5,0.9,10,0.1,1.0,153.0,15.3,44.902227116257826,689.9,764.3680330835402,4621.0,1.2000000000000002,0.4,0.1,0.0,0.0,0.5,0.1,0.30000000000000004,0.3,0.45825756949558405,0.2,0.6000000000000001,2.1
3,37.01648625036795,2.847422019259073,15.615384615384615,108.61538461538461,0.3076923076923077,4.0,0.3076923076923077,0.38461538461538464,0.48650425541051995,0.38461538461538464,28.0,2.1538461538461537,1.0,13,0.15384615384615385,2.0,279.0,21.46153846153846,73.76951150985325,1009.3076923076923,741.6389733987187,23544.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.6923076923076923,0.15384615384615385,0.36080121229410994,0.07692307692307693,0.26646935501059654,0.0,0.0,3.230769230769231
2,14.317265288194932,2.8634530576389863,12.6,96.2,0.8,4.0,0.8,0.8,0.4,0.8,4.0,0.8,0.8,5,0.4,2.0,197.0,39.4,75.81451048447124,871.6,560.9643838961614,394.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4000000000000001,0.0,0.0,0.0,0.0,3.6
3,57.28617144057814,2.8643085720289068,14.25,99.45,0.15,3.0,0.1,0.2,0.4000000000000001,0.2,23.0,1.15,0.95,20,0.05,1.0,499.0,24.95,107.60877055333363,1314.65,658.0914279186441,1265.0,0.5099019513592785,0.2,0.2,0.1,0.1,0.6,0.15,0.47696960070847283,0.0,0.0,0.35,0.7262919523166975,4.3
2,38.23726537357252,2.549151024904835,13.333333333333334,90.86666666666666,0.6,9.0,0.5333333333333333,0.4666666666666667,0.49888765156985887,0.4666666666666667,32.0,2.1333333333333333,1.0,15,0.06666666666666667,1.0,151.0,10.066666666666666,37.66601769352435,1286.2666666666667,703.9560087265555,181439.0,0.3399346342395189,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.2,0.8666666666666667,0.2,0.4000000000000001,0.06666666666666667,0.24944382578492946,0.26666666666666666,0.7717224601860152,2.066666666666667
11,94.49088603995354,2.4228432317936806,18.205128205128204,107.46153846153847,0.15384615384615385,6.0,0.1282051282051282,0.10256410256410256,0.3033887068256214,0.10256410256410256,44.0,1.1282051282051282,0.9743589743589743,39,0.05128205128205128,2.0,1790.0,45.8974358974359,276.7951936435938,1241.6923076923076,686.5770225470311,3943.0,0.15806189751202504,0.02564102564102564,0.1282051282051282,0.1794871794871795,0.10256410256410256,0.6923076923076923,0.20512820512820512,0.5153782369805586,0.1794871794871795,0.548741911770069,0.48717948717948717,0.9021852351671374,2.9743589743589745
9,52.50788644906805,2.6253943224534027,17.3,120.6,0.8,16.0,0.25,0.5,0.5,0.5,25.0,1.25,0.95,20,0.05,1.0,238.0,11.9,51.41390862402897,1238.4,883.1919610141388,42186.0,0.43588989435406733,0.1,0.0,0.15,0.2,0.75,0.2,0.5099019513592785,0.65,1.1521718621802912,0.2,0.5099019513592785,5.2
2,14.092127016808712,2.8184254033617426,15.6,109.4,2.0,10.0,0.8,0.6,0.48989794855663565,0.6,4.0,0.8,0.8,5,0.2,1.0,121.0,24.2,48.39999999999999,1976.6,554.3495648054575,491.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8
2,27.803995578826616,2.7803995578826615,14.3,105.1,0.5,5.0,0.4,0.3,0.45825756949558394,0.3,12.0,1.2,0.9,10,0.2,2.0,188.0,18.8,56.067459368157564,1430.0,840.8439807717006,10639.0,0.0,0.0,0.2,0.4,0.0,1.0,0.3,0.6403124237432849,0.4,0.8000000000000002,0.2,0.4000000000000001,3.6
3,32.76184040671274,2.520141569747134,10.76923076923077,73.0,0.07692307692307693,1.0,0.07692307692307693,0.23076923076923078,0.42132504423474315,0.23076923076923078,15.0,1.1538461538461537,0.9230769230769231,13,0.07692307692307693,1.0,123.0,9.461538461538462,31.33838978882312,982.6153846153846,642.8569093640978,28824.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.4213250442347432,0.15384615384615385,0.36080121229411,0.23076923076923078,0.42132504423474315,2.5384615384615383
4,50.00769264541807,2.5003846322709036,16.55,110.6,0.3,6.0,0.3,0.3,0.5567764362830021,0.25,21.0,1.05,0.95,20,0.05,1.0,277.0,13.85,58.998538117482184,1143.25,732.6653311710606,10209.0,0.21794494717703364,0.05,0.2,0.05,0.2,0.7,0.25,0.5361902647381804,0.05,0.21794494717703364,0.55,0.7399324293474372,4.05
10,44.238373625434946,2.764898351589684,13.125,100.0625,0.25,4.0,0.125,0.0,0.0,0.0,43.0,2.6875,1.0,16,0.0,0.0,156.0,9.75,37.504166435210905,1089.375,774.458752533019,11049.0,1.6944302139657448,0.4375,0.0625,0.0,0.0625,0.75,0.4375,0.49607837082461076,0.25,0.75,0.4375,0.6091746465505602,2.5625
9,57.21648437468238,2.487673233681843,19.47826086956522,123.43478260869566,0.43478260869565216,10.0,0.30434782608695654,0.043478260869565216,0.20393111999232305,0.043478260869565216,38.0,1.6521739130434783,1.0,23,0.043478260869565216,1.0,176.0,7.6521739130434785,35.89187711864885,1809.1739130434783,830.6373483878882,54728.0,0.20393111999232305,0.043478260869565216,0.0,0.13043478260869565,0.043478260869565216,0.391304347826087,0.5217391304347826,0.8272303300191499,0.13043478260869565,0.44763609308639135,1.1304347826086956,1.2616189676997311,4.782608695652174
4,31.971153229749223,2.4593194792114788,16.384615384615383,109.15384615384616,0.07692307692307693,1.0,0.07692307692307693,0.23076923076923078,0.4213250442347432,0.23076923076923078,20.0,1.5384615384615385,0.9230769230769231,13,0.15384615384615385,2.0,1263.0,97.15384615384616,335.39777673540596,1585.5384615384614,854.3416372482935,17975.0,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.36080121229410994,0.0,0.0,0.38461538461538464,0.8355984993230936,5.0
2,21.203952101550943,2.355994677950105,11.666666666666666,78.77777777777777,0.3333333333333333,3.0,0.2222222222222222,0.2222222222222222,0.41573970964154905,0.2222222222222222,8.0,0.8888888888888888,0.8888888888888888,9,0.1111111111111111,1.0,165.0,18.333333333333332,51.501887775541235,1266.7777777777778,885.522165828072,4385.0,0.9428090415820634,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.31426968052735443,0.3333333333333333,0.9428090415820634,0.3333333333333333,0.6666666666666666,2.6666666666666665
3,57.47171460648861,2.7367483145946956,11.904761904761905,82.95238095238095,0.47619047619047616,10.0,0.38095238095238093,0.2857142857142857,0.45175395145262565,0.2857142857142857,29.0,1.380952380952381,0.9523809523809523,21,0.09523809523809523,2.0,106.0,5.0476190476190474,22.13051371270465,1442.5238095238096,788.3116750703075,5236.0,0.0,0.0,0.09523809523809523,0.19047619047619047,0.047619047619047616,0.6666666666666666,0.09523809523809523,0.29354352395090366,0.0,0.0,0.2857142857142857,0.764875162105191,2.8095238095238093
4,60.31064782616808,2.74139308300764,15.136363636363637,112.22727272727273,0.2727272727272727,6.0,0.22727272727272727,0.18181818181818182,0.38569460791993493,0.18181818181818182,55.0,2.5,0.9090909090909091,22,0.09090909090909091,2.0,685.0,31.136363636363637,102.82389864341559,1585.7272727272727,713.7208635554802,38624.0,0.0,0.0,0.0,0.13636363636363635,0.09090909090909091,0.6363636363636364,0.45454545454545453,0.6555547773570888,0.045454545454545456,0.2082988952252655,0.22727272727272727,0.4190702026042222,4.0
4,39.40570319331754,2.4628564495823464,14.6875,98.5,0.375,6.0,0.125,0.1875,0.3903123748998999,0.1875,22.0,1.375,0.9375,16,0.0625,1.0,259.0,16.1875,62.43618617236322,1090.8125,661.186548822456,1406.0,0.0,0.0,0.0625,0.375,0.1875,0.625,0.4375,0.6091746465505602,0.125,0.33071891388307384,0.4375,0.7880950133074057,4.75
15,121.06445551834571,2.5221761566322023,15.270833333333334,96.95833333333333,0.16666666666666666,8.0,0.14583333333333334,0.0,0.0,0.0,105.0,2.1875,0.9791666666666666,48,0.020833333333333332,1.0,530.0,11.041666666666666,75.1151777642545,940.4375,668.7883604652147,4385.0,0.33071891388307384,0.125,0.0,0.14583333333333334,0.16666666666666666,0.5208333333333334,0.4166666666666667,0.6400954789890506,0.1875,0.44046613566387444,0.5,0.7637626158259734,3.2708333333333335
2,27.417189347187012,2.741718934718701,14.1,106.2,0.9,9.0,0.3,0.4,0.66332495807108,0.3,13.0,1.3,0.9,10,0.1,1.0,112.0,11.2,33.6,1041.7,842.9173209751951,19964.0,0.0,0.0,0.3,0.1,0.2,0.7,0.3,0.6403124237432849,0.1,0.30000000000000004,0.2,0.4000000000000001,3.9
10,72.21265395682305,2.5790233556008233,16.178571428571427,108.21428571428571,0.25,7.0,0.17857142857142858,0.0,0.0,0.0,72.0,2.5714285714285716,0.9642857142857143,28,0.0,0.0,181.0,6.464285714285714,30.783207554557055,871.0357142857143,620.1079676811391,13509.0,0.0,0.0,0.03571428571428571,0.25,0.17857142857142858,0.5,0.17857142857142858,0.3829930462415574,0.32142857142857145,0.5380899704756915,0.5714285714285714,0.9422075684480657,4.535714285714286
3,19.65986349919456,3.276643916532427,14.333333333333334,106.5,0.8333333333333334,5.0,0.5,0.0,0.0,0.0,6.0,1.0,0.8333333333333334,6,0.3333333333333333,2.0,112.0,18.666666666666668,40.41314417639665,1068.5,759.847736940325,2369.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,2.1666666666666665
3,37.03692459451089,2.848994199577761,11.153846153846153,90.07692307692308,0.23076923076923078,3.0,0.23076923076923078,0.23076923076923078,0.4213250442347432,0.23076923076923078,22.0,1.6923076923076923,0.9230769230769231,13,0.07692307692307693,1.0,473.0,36.38461538461539,125.75161015120763,1035.3846153846155,838.8536627181294,40658.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.6923076923076923,0.0,0.0,0.0,0.0,0.3076923076923077,0.46153846153846156,3.076923076923077
9,97.0852626161244,2.941977655034073,6.757575757575758,45.18181818181818,0.030303030303030304,1.0,0.030303030303030304,0.0,0.0,0.0,51.0,1.5454545454545454,0.9696969696969697,33,0.0,0.0,1528.0,46.303030303030305,261.7527731147113,724.7272727272727,454.961621606687,4150.0,0.8793101896089037,0.21212121212121213,0.0,0.12121212121212122,0.0,0.30303030303030304,0.42424242424242425,0.69762814746796,0.15151515151515152,0.434930305891131,0.06060606060606061,0.2386062992124791,1.5757575757575757
2,14.926876818430788,2.487812803071798,18.333333333333332,136.66666666666666,1.3333333333333333,8.0,0.6666666666666666,0.6666666666666666,0.4714045207910317,0.6666666666666666,6.0,1.0,0.8333333333333334,6,0.16666666666666666,1.0,194.0,32.333333333333336,71.8532455000391,1438.5,788.8415028804371,3770.0,0.0,0.0,0.5,0.3333333333333333,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,3.5
5,35.80024675443699,2.7538651349566914,11.076923076923077,79.46153846153847,0.3076923076923077,4.0,0.3076923076923077,0.07692307692307693,0.26646935501059654,0.07692307692307693,18.0,1.3846153846153846,0.9230769230769231,13,0.0,0.0,109.0,8.384615384615385,29.04515969615502,998.5384615384615,595.7216199876499,860043.0,0.26646935501059654,0.07692307692307693,0.07692307692307693,0.0,0.0,0.46153846153846156,0.15384615384615385,0.36080121229411,0.0,0.0,0.7692307692307693,0.7994080650317895,3.4615384615384617
3,58.59368585237161,2.7901755167796005,12.380952380952381,82.61904761904762,1.0,21.0,0.7619047619047619,0.0,0.0,0.0,23.0,1.0952380952380953,0.9523809523809523,21,0.09523809523809523,2.0,777.0,37.0,161.23245567163195,1495.6666666666667,571.5534665097965,6891.0,0.21295885499998,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.0,0.0,0.0,0.0,0.09523809523809523,0.2935435239509036,2.380952380952381
2,12.715274452669071,3.1788186131672678,12.75,94.25,0.0,0.0,0.0,0.75,0.4330127018922193,0.75,3.0,0.75,0.75,4,0.25,1.0,111.0,27.75,48.064409910036346,1883.5,776.5981908297238,3100.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.25
2,22.519611066012196,2.5021790073346883,10.777777777777779,69.22222222222223,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.3333333333333333,0.8888888888888888,9,0.0,0.0,117.0,13.0,36.76955262170047,864.4444444444445,572.6952090502729,226087.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.31426968052735443,0.0,0.0,0.5555555555555556,0.8314794192830981,3.0
2,24.062671363489912,3.007833920436239,14.5,114.875,1.375,11.0,0.875,0.0,0.0,0.0,8.0,1.0,0.875,8,0.0,0.0,332.0,41.5,107.91200118615167,1715.75,434.5819111513962,1035.0,0.33071891388307384,0.125,0.75,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,4.0
4,22.13907910428842,2.459897678254269,11.222222222222221,77.88888888888889,0.0,0.0,0.0,0.4444444444444444,0.4969039949999533,0.4444444444444444,10.0,1.1111111111111112,0.8888888888888888,9,0.1111111111111111,1.0,165.0,18.333333333333332,51.85449728701348,1199.888888888889,582.5620509524085,862.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.2222222222222222,0.41573970964154905,2.3333333333333335
2,17.689424822130025,2.948237470355004,10.666666666666666,66.83333333333333,0.0,0.0,0.0,0.16666666666666666,0.372677996249965,0.16666666666666666,5.0,0.8333333333333334,0.8333333333333334,6,0.0,0.0,133.0,22.166666666666668,47.351229011387744,953.0,528.8314161116629,230.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.74535599249993,1.0
6,40.705663148301504,2.3944507734295004,14.176470588235293,91.05882352941177,0.17647058823529413,3.0,0.17647058823529413,0.11764705882352941,0.32218973970892123,0.11764705882352941,22.0,1.2941176470588236,0.9411764705882353,17,0.058823529411764705,1.0,212.0,12.470588235294118,49.632908493622786,1165.3529411764705,834.665409622779,9475.0,0.0,0.0,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.7647058823529411,0.29411764705882354,0.5703152773430975,0.0,0.0,0.7647058823529411,1.0588235294117647,3.823529411764706
