depth,SUM FriendsCount,AVG FriendsCount,AVG WordCount,SUM WordCount,AVG CharCount,AVG HashTag,SUM HashTag,Ratio HashTag,SUM Url,AVG Url,RATIO Url,SUM Mention,AVG Mention,Ratio Mention,AVG Statues,AVG Listed,AVG Follower,AVG followers/friend,AVG favorite,Tweets Count,Ratio Verified,SUM Verified,SUM RT,AVG RT,AVG AccAge,thread_time,AVG Emoji,RATIO Emoji,Ratio Media,RATIO Question,RATIO Exclaim,RATIO Period,AVG FPP,AVG SPP,AVG TPP,AVG Skepticism,Ratio Skepticism
4,18359,679.9629629629629,12.074074074074074,326,81.62962962962963,0.07407407407407407,2,0.07407407407407407,0,0.0,0.0,19,0.7037037037037037,0.6296296296296297,44512.40740740741,0.6446863000687393,1346.2222222222222,1.4675856030449848,2512.8518518518517,27,0.0,0,1104,40.888888888888886,977.2592592592592,14825.0,0.037037037037037035,0.037037037037037035,0.0,0.1111111111111111,0.07407407407407407,0.48148148148148145,0.037037037037037035,0.1111111111111111,0.6666666666666666,4.111111111111111,0.7037037037037037
8,2955,155.52631578947367,4.473684210526316,85,35.1578947368421,0.0,0,0.0,0,0.0,0.0,19,1.0,0.5789473684210527,4598.0,0.09506210389388879,180.68421052631578,0.689793974583441,3161.5789473684213,19,0.0,0,1,0.05263157894736842,519.578947368421,2570.0,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,2.3157894736842106,0.5789473684210527
5,6837,273.48,5.24,131,40.24,0.0,0,0.0,2,0.08,0.08,24,0.96,0.52,21858.76,0.5420882787681256,15293.96,93.4403883735611,1680.68,25,0.0,0,114,4.56,565.28,4038.0,0.04,0.04,0.04,0.04,0.04,0.24,0.0,0.12,0.12,1.12,0.48
3,2563,183.07142857142858,7.642857142857143,107,58.0,0.0,0,0.0,1,0.07142857142857142,0.07142857142857142,12,0.8571428571428571,0.5714285714285714,6683.5,0.05558223217026026,130.85714285714286,0.5320659139467223,1169.0,14,0.0,0,0,0.0,458.7857142857143,47489.0,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.2857142857142856,0.5714285714285714
1,795,795.0,18.0,18,100.0,1.0,1,1.0,0,0.0,0.0,0,0.0,0.0,55671.0,2.8615344108590377,24763.0,31.14842767295597,38.0,1,1.0,1,3,3.0,2261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0,0.0,0.0,3356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2067,413.4,11.8,59,82.8,0.6,3,0.2,1,0.2,0.2,9,1.8,0.8,16226.6,0.7705569737361095,2308.4,2.5398079148138186,739.4,5,0.2,1,10,2.0,1496.0,604.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.2,3.8,0.8
3,1765,294.1666666666667,2.6666666666666665,16,18.5,0.0,0,0.0,0,0.0,0.0,5,0.8333333333333334,0.3333333333333333,1953.6666666666667,0.2860005572724665,251.33333333333334,0.2369357961031464,103.0,6,0.0,0,0,0.0,566.8333333333334,3714.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666
3,2078,230.88888888888889,8.666666666666666,78,55.55555555555556,0.2222222222222222,2,0.1111111111111111,2,0.2222222222222222,0.2222222222222222,4,0.4444444444444444,0.4444444444444444,14105.777777777777,0.58543835428201,32917.333333333336,97.08128919460678,477.44444444444446,9,0.1111111111111111,1,18,2.0,818.3333333333334,8479.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,1.0,0.2222222222222222,0.2222222222222222,2.6666666666666665,0.5555555555555556
2,1810,603.3333333333334,6.666666666666667,20,50.0,0.0,0,0.0,0,0.0,0.0,3,1.0,0.6666666666666666,4684.333333333333,0.8521008335890957,1353.3333333333333,2.6754549971786385,387.6666666666667,3,0.0,0,15,5.0,936.6666666666666,20469.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666
9,9581,638.7333333333333,6.066666666666666,91,39.4,0.0,0,0.0,0,0.0,0.0,13,0.8666666666666667,0.8666666666666667,110461.73333333334,1.305597539735079,2053.8,2.7266673948635165,1269.3333333333333,15,0.0,0,4,0.26666666666666666,1726.8666666666666,2927.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.4,0.4666666666666667,0.26666666666666666,0.13333333333333333,1.0666666666666667,0.5333333333333333
1,1352,1352.0,23.0,23,125.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,38101.0,1.5314789170422551,1156.0,0.8550295857988166,1682.0,1,0.0,0,3,3.0,2093.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0
1,973,973.0,15.0,15,126.0,1.0,1,1.0,1,1.0,1.0,2,2.0,1.0,39271.0,3.4681995860726125,141907.0,145.8448098663926,455.0,1,1.0,1,2,2.0,2119.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,552,552.0,18.0,18,113.0,1.0,1,1.0,0,0.0,0.0,0,0.0,0.0,401.0,1.0791812460476249,266.0,0.4818840579710144,4.0,1,0.0,0,2,2.0,2090.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
3,1988,397.6,5.6,28,46.6,0.6,3,0.4,0,0.0,0.0,5,1.0,0.6,15875.4,0.6345205862419719,404.0,0.5766702844122454,886.8,5,0.0,0,0,0.0,888.6,2900.0,0.0,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,2.8,0.6
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,973,973.0,11.0,11,80.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,39247.0,3.4680517914542377,141821.0,145.75642343268242,454.0,1,1.0,1,5,5.0,2119.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
2,729,364.5,12.5,25,123.5,0.5,1,0.5,0,0.0,0.0,13,6.5,1.0,11735.0,0.8167342277897932,1155.5,2.46869760579438,16.5,2,0.0,0,3,1.5,1151.5,1454.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,2.0,1.0
1,776,776.0,16.0,16,128.0,2.0,2,1.0,1,1.0,1.0,1,1.0,1.0,142135.0,1.6989700043360187,2788.0,3.5927835051546397,49.0,1,0.0,0,2,2.0,1503.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
1,71,71.0,14.0,14,116.0,3.0,3,1.0,0,0.0,0.0,0,0.0,0.0,94.0,0.0,37.0,0.5211267605633803,52.0,1,0.0,0,2,2.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2,1395,697.5,15.0,30,76.0,1.0,2,0.5,0,0.0,0.0,1,0.5,0.5,4210.0,1.3779374278362457,9006.5,46.1631919766248,2911.5,2,0.5,1,7,3.5,1042.0,234.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.5,0.5
2,208,104.0,23.5,47,132.0,0.0,0,0.0,0,0.0,0.0,1,0.5,0.5,8917.5,1.1020599913279625,1013.0,7.4825174825174825,374.5,2,0.0,0,2,1.0,2223.0,3097.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.0,0.5,5.0,1.0
3,6256,1251.2,14.8,74,86.2,0.0,0,0.0,0,0.0,0.0,5,1.0,0.8,12770.4,1.7054590059970454,18178.0,12.164279308436349,4592.6,5,0.0,0,11,2.2,1908.6,1539.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.2,0.4,2.6,1.0
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,32553,16276.5,14.5,29,88.0,0.0,0,0.0,0,0.0,0.0,1,0.5,0.5,39306.5,1.7677103590280867,22977.5,1.9790901001597971,12874.0,2,0.0,0,5,2.5,1739.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
3,4070,508.75,6.375,51,36.0,0.0,0,0.0,0,0.0,0.0,5,0.625,0.5,1929.75,0.7431373912499317,2806.25,4.45826356261371,185.75,8,0.125,1,0,0.0,910.875,7970.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.125,0.125,0.875,0.375
2,2012,1006.0,16.0,32,101.0,0.0,0,0.0,1,0.5,0.5,1,0.5,0.5,18253.5,1.3657943825933694,2367.5,134.42331617331615,31012.0,2,0.0,0,6,3.0,748.0,239.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,4.5,1.0
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,960,192.0,3.4,17,17.4,0.0,0,0.0,0,0.0,0.0,1,0.2,0.2,1592.6,0.22278867046136736,140.6,0.14645833333333333,613.6,5,0.0,0,0,0.0,409.4,2425.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.2,0.2,0.2
3,420,105.0,2.5,10,22.0,0.5,2,0.25,0,0.0,0.0,1,0.25,0.25,15587.25,0.8355563073401976,28529.25,67.92678571428571,3.75,4,0.25,1,1,0.25,592.75,13178.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.25,0.25
2,2571,367.2857142857143,3.7142857142857144,26,35.142857142857146,0.0,0,0.0,1,0.14285714285714285,0.14285714285714285,4,0.5714285714285714,0.5714285714285714,7622.714285714285,0.5983460306622612,22017.714285714286,212.59258831830954,147.28571428571428,7,0.0,0,47,6.714285714285714,1007.4285714285714,28798.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857143,0.2857142857142857
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,509,509.0,19.0,19,119.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10744.0,1.3979400086720375,577.0,1.1335952848722983,1897.0,1,0.0,0,14,14.0,2019.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0
1,1978,1978.0,12.0,12,89.0,1.0,1,1.0,1,1.0,1.0,0,0.0,0.0,5843.0,1.6334684555795864,1360.0,0.6875631951466128,1086.0,1,0.0,0,4,4.0,922.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0
2,447,223.5,2.5,5,16.0,0.0,0,0.0,0,0.0,0.0,1,0.5,0.5,50.5,0.0,25.0,0.0559284116331096,2.0,2,0.0,0,0,0.0,241.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,850,141.66666666666666,9.5,57,60.833333333333336,0.5,3,0.3333333333333333,1,0.16666666666666666,0.16666666666666666,3,0.5,0.5,570.8333333333334,0.20507482022971235,162.66666666666666,1.2068444574551132,106.66666666666667,6,0.16666666666666666,1,18,3.0,587.3333333333334,29467.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.5,2.1666666666666665,0.6666666666666666
1,108,108.0,17.0,17,119.0,2.0,2,1.0,1,1.0,1.0,0,0.0,0.0,48848.0,2.4578818967339924,13399.0,124.0648148148148,4021.0,1,0.0,0,5,5.0,2128.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0
1,413,413.0,11.0,11,61.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1129.0,1.1760912590556811,1586.0,3.840193704600485,483.0,1,0.0,0,2,2.0,970.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
2,430,215.0,12.5,25,89.5,0.5,1,0.5,0,0.0,0.0,2,1.0,0.5,4286.0,0.5,229.5,1.1334352355072466,927.5,2,0.0,0,8,4.0,1218.0,1265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2,920,460.0,17.0,34,115.5,1.0,2,0.5,1,0.5,0.5,1,0.5,0.5,28306.5,1.4310656896565186,12430.5,15.966213836477985,87.5,2,0.5,1,12,6.0,1661.5,6288.0,1.5,0.5,0.5,0.0,0.5,0.5,2.0,0.0,0.5,4.5,1.0
1,973,973.0,20.0,20,134.0,1.0,1,1.0,1,1.0,1.0,1,1.0,1.0,39285.0,3.4683473304121573,141954.0,145.89311408016445,456.0,1,1.0,1,7,7.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
7,1968,164.0,4.333333333333333,52,27.166666666666668,0.0,0,0.0,0,0.0,0.0,5,0.4166666666666667,0.3333333333333333,890.3333333333334,0.16843244158916149,254.5,2.209815577385173,324.3333333333333,12,0.0,0,6,0.5,418.5833333333333,20134.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.8333333333333334,0.4166666666666667
2,1094,364.6666666666667,11.666666666666666,35,99.33333333333333,0.6666666666666666,2,0.6666666666666666,2,0.6666666666666666,0.6666666666666666,2,0.6666666666666666,0.6666666666666666,18850.333333333332,1.0660356662911339,20667.333333333332,44.108582584441045,299.6666666666667,3,0.3333333333333333,1,5,1.6666666666666667,1515.6666666666667,130.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,1.0
7,3795,237.1875,5.4375,87,34.5,0.0625,1,0.0625,0,0.0,0.0,9,0.5625,0.4375,5296.1875,0.3869363283091231,306.8125,0.6520080045828369,2449.3125,16,0.0,0,2,0.125,525.5625,10811.0,0.0,0.0,0.0,0.125,0.0625,0.25,0.375,0.0,0.5,1.25,0.375
1,130,130.0,10.0,10,75.0,1.0,1,1.0,0,0.0,0.0,0,0.0,0.0,6849.0,1.4913616938342726,3357.0,25.82307692307692,275.0,1,0.0,0,4,4.0,1939.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
1,2805,2805.0,21.0,21,135.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,115339.0,3.355643050220869,122102.0,43.5301247771836,641.0,1,1.0,1,7,7.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
2,695,347.5,1.0,2,10.0,0.0,0,0.0,0,0.0,0.0,1,0.5,0.5,4056.5,1.0085166696493901,3150.0,4.532374100719425,460.0,2,0.0,0,0,0.0,1104.5,301.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5
2,2142,1071.0,15.0,30,95.0,1.0,2,1.0,0,0.0,0.0,3,1.5,1.0,32881.0,1.4340281809115207,10385.0,7.738185844745852,2050.5,2,0.5,1,2,1.0,1910.0,63.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,2.0,0.5
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7563,2521.0,16.333333333333332,49,112.33333333333333,0.0,0,0.0,0,0.0,0.0,4,1.3333333333333333,0.6666666666666666,3370.0,2.1489557039091736,5776.333333333333,3.7737886084590193,190.66666666666666,3,0.0,0,2,0.6666666666666666,1529.0,820.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0,1.0
2,751,375.5,17.0,34,98.5,0.5,1,0.5,0,0.0,0.0,1,0.5,0.5,4926.0,1.1672268755754653,859.5,2.2879429454989078,5076.0,2,0.0,0,5,2.5,1505.5,8452.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,3.5,1.0
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4424,2212.0,17.5,35,130.0,2.0,4,1.0,2,1.0,1.0,1,0.5,0.5,19238.5,1.780311937274965,25151.5,6.287676140434678,295.0,2,0.5,1,16,8.0,2001.0,2439.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0
3,983,196.6,4.8,24,27.8,0.0,0,0.0,0,0.0,0.0,3,0.6,0.4,781.0,0.0,42.4,0.07841022897202672,1.2,5,0.0,0,0,0.0,382.2,320.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.2
5,9803,816.9166666666666,7.833333333333333,94,48.25,0.0,0,0.0,0,0.0,0.0,15,1.25,0.75,5756.75,0.8952364453822592,1283.25,1.639603345799917,930.8333333333334,12,0.0,0,0,0.0,947.4166666666666,19380.0,0.4166666666666667,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.3333333333333333,1.5833333333333333,0.5
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1999,1999.0,19.0,19,120.0,4.0,4,1.0,0,0.0,0.0,0,0.0,0.0,3730.0,1.6232492903979006,1064.0,0.5322661330665333,17.0,1,0.0,0,3,3.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1,446,446.0,25.0,25,143.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,14755.0,2.089905111439398,7697.0,17.257847533632287,341.0,1,1.0,1,3,3.0,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
1,2669,2669.0,21.0,21,139.0,1.0,1,1.0,0,0.0,0.0,2,2.0,1.0,66432.0,2.6541765418779604,8853.0,3.316972648932184,4089.0,1,0.0,0,5,5.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0.0,0.0,11956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1880,940.0,11.0,22,62.5,0.0,0,0.0,0,0.0,0.0,1,0.5,0.5,94153.5,0.6712113404111031,620.0,0.32978723404255317,1393.0,2,0.0,0,0,0.0,1042.5,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,0.5
2,2700,337.5,7.25,58,40.625,0.25,2,0.125,0,0.0,0.0,5,0.625,0.625,3267.375,0.36731496564706145,359.875,0.7126237295340435,2004.625,8,0.0,0,0,0.0,641.0,15155.0,0.375,0.125,0.0,0.125,0.125,0.125,0.75,0.0,0.25,1.375,0.5
3,1380,276.0,6.4,32,44.6,0.0,0,0.0,0,0.0,0.0,6,1.2,0.6,9085.4,0.44710568938150974,363.6,0.6613725257793055,1222.8,5,0.0,0,0,0.0,525.4,4690.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.4,0.4
1,6239,6239.0,18.0,18,136.0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,7630.0,1.8325089127062364,6486.0,1.039589677832986,185.0,1,0.0,0,5,5.0,2072.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0
6,2032,290.2857142857143,3.4285714285714284,24,23.857142857142858,0.14285714285714285,1,0.14285714285714285,0,0.0,0.0,3,0.42857142857142855,0.2857142857142857,1000.2857142857143,0.5229265736835668,941.1428571428571,2.931510672123926,37.57142857142857,7,0.0,0,12,1.7142857142857142,716.7142857142857,54286.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285
1,604,604.0,15.0,15,138.0,0.0,0,0.0,0,0.0,0.0,1,1.0,1.0,22012.0,2.484299839346786,4309.0,7.1341059602649,9.0,1,0.0,0,9,9.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
2,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0.0,0.0,73312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
