SUM FriendsCount,AVG FriendsCount,AVG WordCount,AVG HashTag,SUM HashTag,Percent HashTag,AVG Url,AVG Mention,Percent Mention
38.091966298163,2.5394644198775334,13.2,0.6,9.0,0.2,0.4666666666666667,1.3333333333333333,1.0
7.881274842285794,2.627091614095265,8.666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0,1.0
26.398123871904883,2.399829442900444,11.636363636363637,0.36363636363636365,4.0,0.36363636363636365,0.36363636363636365,1.0909090909090908,1.0
40.24651376199035,2.3674419859994322,13.529411764705882,0.23529411764705882,4.0,0.17647058823529413,0.11764705882352941,2.0,1.0
30.737346735685062,2.5614455613070883,14.333333333333334,0.3333333333333333,4.0,0.25,0.3333333333333333,2.6666666666666665,1.0
59.87553728983873,2.603284229992988,16.08695652173913,0.30434782608695654,7.0,0.13043478260869565,0.08695652173913043,1.391304347826087,0.9565217391304348
9.871425495096533,2.4678563737741332,18.25,1.0,4.0,0.5,0.0,1.25,1.0
36.21708695847265,2.5869347827480462,8.5,0.07142857142857142,1.0,0.07142857142857142,0.35714285714285715,1.3571428571428572,1.0
-inf,-inf,13.45,0.35,7.0,0.35,0.4,1.45,1.0
16.222293419129038,1.474753947193549,12.363636363636363,0.2727272727272727,3.0,0.18181818181818182,0.7272727272727273,1.8181818181818181,1.0
22.118586289486302,2.4576206988318114,8.555555555555555,0.1111111111111111,1.0,0.1111111111111111,0.1111111111111111,1.6666666666666667,1.0
34.123835216490654,2.8436529347075545,15.5,0.25,3.0,0.25,0.5,2.25,1.0
11.634218249956085,2.9085545624890212,13.0,0.75,3.0,0.75,0.75,1.0,1.0
54.03991912827882,2.8442062699094115,14.263157894736842,0.2631578947368421,5.0,0.10526315789473684,0.3684210526315789,1.2105263157894737,1.0
35.6563403978969,2.5468814569926357,13.428571428571429,0.5714285714285714,8.0,0.5,0.5,2.2142857142857144,1.0
91.4746886864411,2.4072286496431867,18.236842105263158,0.13157894736842105,5.0,0.10526315789473684,0.18421052631578946,1.1578947368421053,1.0
49.518436631401364,2.6062335069158613,17.263157894736842,0.8421052631578947,16.0,0.2631578947368421,0.47368421052631576,1.3157894736842106,1.0
11.512343420191902,2.8780858550479755,14.75,2.0,8.0,0.75,0.5,1.0,1.0
24.34279729020412,2.7047552544671247,14.11111111111111,0.3333333333333333,3.0,0.2222222222222222,0.4444444444444444,1.3333333333333333,1.0
30.099082575031172,2.508256881252598,10.583333333333334,0.08333333333333333,1.0,0.08333333333333333,0.25,1.25,1.0
47.42676766974245,2.49614566682855,16.68421052631579,0.2631578947368421,5.0,0.2631578947368421,0.42105263157894735,1.105263157894737,1.0
41.52995272530022,2.7686635150200147,13.0,0.13333333333333333,2.0,0.06666666666666667,0.0,2.8,1.0
54.50976659234561,2.477716663288437,19.5,0.45454545454545453,10.0,0.3181818181818182,0.0,1.6818181818181819,1.0
31.49403197502956,2.6245026645857967,16.166666666666668,0.08333333333333333,1.0,0.08333333333333333,0.16666666666666666,1.6666666666666667,1.0
18.221228713882397,2.2776535892352996,11.375,0.375,3.0,0.25,0.25,1.0,1.0
54.48226478882192,2.7241132394410963,11.65,0.45,9.0,0.35,0.35,1.45,1.0
59.833526571448424,2.8492155510213535,15.095238095238095,0.23809523809523808,5.0,0.19047619047619047,0.14285714285714285,2.619047619047619,0.9523809523809523
38.6275519429339,2.5751701295289267,14.066666666666666,0.3333333333333333,5.0,0.06666666666666667,0.26666666666666666,1.4666666666666666,1.0
120.28630426796207,2.5592830695311077,15.23404255319149,0.14893617021276595,7.0,0.1276595744680851,0.0,2.234042553191489,1.0
24.42773952952032,2.7141932810578133,14.555555555555555,1.0,9.0,0.3333333333333333,0.5555555555555556,1.4444444444444444,1.0
69.25889426508981,2.5651442320403635,15.925925925925926,0.25925925925925924,7.0,0.18518518518518517,0.037037037037037035,2.6666666666666665,1.0
16.592792643149192,3.3185585286298385,13.4,0.8,4.0,0.4,0.2,1.2,1.0
33.968738732764734,2.8307282277303947,10.833333333333334,0.16666666666666666,2.0,0.16666666666666666,0.3333333333333333,1.8333333333333333,1.0
93.55879410365492,2.923712315739216,6.59375,0.03125,1.0,0.03125,0.0,1.59375,1.0
12.347093221813978,2.4694186443627957,19.2,1.2,6.0,0.6,1.0,1.2,1.0
32.77781838325151,2.731484865270959,10.583333333333334,0.25,3.0,0.25,0.0,1.5,1.0
55.91063881413276,2.795531940706638,12.5,1.0,20.0,0.75,0.05,1.15,1.0
9.836178573168997,3.2787261910563323,12.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0
19.164159545885678,2.3955199432357097,10.0,0.0,0.0,0.0,0.0,1.5,1.0
21.67885599750948,3.09697942821564,14.428571428571429,1.2857142857142858,9.0,0.8571428571428571,0.7142857142857143,1.1428571428571428,1.0
19.476321272606846,2.4345401590758557,10.75,0.0,0.0,0.0,0.375,1.25,1.0
14.333973302003509,2.8667946604007017,9.6,0.0,0.0,0.0,0.2,1.0,1.0
39.47521422692323,2.4672008891827018,14.1875,0.125,2.0,0.125,0.0625,1.375,1.0
84.35712341065172,2.721197529375862,15.806451612903226,0.06451612903225806,2.0,0.03225806451612903,0.0,1.2903225806451613,1.0
59.15254086196001,2.9576270430980007,9.5,0.95,19.0,0.85,0.0,1.1,1.0
7.966122952031041,2.6553743173436803,11.0,1.6666666666666667,5.0,1.0,0.6666666666666666,2.0,1.0
23.77420196247374,2.6415779958304153,13.666666666666666,0.3333333333333333,3.0,0.3333333333333333,0.2222222222222222,1.2222222222222223,1.0
17.911115783110024,2.9851859638516705,12.666666666666666,0.6666666666666666,4.0,0.5,0.8333333333333334,2.0,1.0
20.8848328986209,2.6106041123276125,14.5,0.0,0.0,0.0,0.375,2.0,1.0
129.61127161246256,2.541397482597305,16.745098039215687,0.0392156862745098,2.0,0.0392156862745098,0.0392156862745098,1.4705882352941178,1.0
8.485952711852036,2.828650903950679,11.333333333333334,0.0,0.0,0.0,0.0,1.6666666666666667,1.0
-inf,-inf,14.17142857142857,0.11428571428571428,4.0,0.05714285714285714,0.05714285714285714,1.8285714285714285,1.0
9.66813531128253,3.22271177042751,9.666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,2.3333333333333335,1.0
3.178113252314632,3.178113252314632,7.0,1.0,1.0,1.0,0.0,3.0,1.0
39.17340333108573,2.448337708192858,11.8125,0.25,4.0,0.1875,0.1875,1.3125,1.0
56.32706941662403,2.964582600874949,14.578947368421053,1.1578947368421053,22.0,0.8421052631578947,0.0,1.105263157894737,1.0
35.92249136397598,2.3948327575983988,13.066666666666666,0.4,6.0,0.3333333333333333,0.3333333333333333,1.2666666666666666,1.0
30.564532113256234,2.5470443427713527,17.166666666666668,0.75,9.0,0.5,0.5,1.5833333333333333,1.0
13.645197477902931,2.2741995796504884,13.166666666666666,0.5,3.0,0.3333333333333333,0.0,1.0,1.0
91.97814904307991,2.627947115516569,15.771428571428572,0.5714285714285714,20.0,0.42857142857142855,0.4,1.6857142857142857,1.0
39.74422606668961,2.649615071112641,15.133333333333333,0.26666666666666666,4.0,0.26666666666666666,0.5333333333333333,1.2666666666666666,1.0
9.94241981907994,2.485604954769985,12.75,0.0,0.0,0.0,0.25,1.0,1.0
25.568603913681038,2.5568603913681036,14.0,0.3,3.0,0.3,0.1,2.3,1.0
12.78297908378556,2.5565958167571123,17.0,0.6,3.0,0.4,0.0,1.0,1.0
77.96900148189924,3.248708395079135,13.208333333333334,0.20833333333333334,5.0,0.125,0.16666666666666666,1.3333333333333333,0.9166666666666666
2.9175055095525466,2.9175055095525466,12.0,1.0,1.0,1.0,2.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.77069961833841,2.777524986369229,12.964285714285714,0.21428571428571427,6.0,0.07142857142857142,0.07142857142857142,2.9285714285714284,1.0
10.381503613568956,2.0763007227137913,17.2,0.0,0.0,0.0,0.0,1.4,1.0
-inf,-inf,11.8,0.4,4.0,0.3,0.5,1.7,1.0
22.612229219526093,2.8265286524407616,14.75,0.0,0.0,0.0,0.625,1.0,1.0
44.43246270418595,2.338550668641366,11.68421052631579,0.2631578947368421,5.0,0.2631578947368421,0.05263157894736842,1.5263157894736843,1.0
15.833440094562855,2.261920013508979,16.0,0.42857142857142855,3.0,0.14285714285714285,0.0,1.5714285714285714,1.0
46.87856366847127,2.4672928246563828,12.052631578947368,0.10526315789473684,2.0,0.10526315789473684,0.2631578947368421,1.368421052631579,1.0
37.87016525829947,2.705011804164248,14.928571428571429,0.0,0.0,0.0,0.07142857142857142,1.4285714285714286,1.0
24.302650307191726,2.7002944785768586,14.88888888888889,0.0,0.0,0.0,0.1111111111111111,2.5555555555555554,1.0
15.86803497176814,1.9835043714710174,15.25,0.0,0.0,0.0,0.0,1.375,1.0
8.96961693671158,2.242404234177895,12.0,0.25,1.0,0.25,0.75,1.5,1.0
30.5434472277659,2.1816748019832786,16.642857142857142,0.14285714285714285,2.0,0.07142857142857142,0.21428571428571427,1.7857142857142858,1.0
34.538278110147246,2.6567906238574803,10.307692307692308,0.07692307692307693,1.0,0.07692307692307693,0.15384615384615385,1.3076923076923077,0.9230769230769231
-inf,-inf,8.083333333333334,0.375,9.0,0.375,0.5833333333333334,1.7083333333333333,1.0
87.89715828558188,2.746786196424434,15.09375,0.03125,1.0,0.03125,0.125,2.75,1.0
21.581457639781505,2.697682204972688,11.875,0.25,2.0,0.125,0.625,1.0,1.0
44.90456459458783,1.6631320220217716,14.962962962962964,0.1111111111111111,3.0,0.1111111111111111,0.1111111111111111,1.5925925925925926,1.0
47.999434497519715,2.526286026185248,16.210526315789473,0.21052631578947367,4.0,0.15789473684210525,0.0,1.0,1.0
-inf,-inf,10.75,0.35,7.0,0.3,0.65,1.8,1.0
32.83985593020886,2.7366546608507387,12.75,0.08333333333333333,1.0,0.08333333333333333,0.0,1.6666666666666667,1.0
66.82504434619007,2.7843768477579194,9.458333333333334,0.08333333333333333,2.0,0.08333333333333333,0.20833333333333334,2.2083333333333335,1.0
11.074828282729145,2.7687070706822863,12.25,1.0,4.0,1.0,1.0,2.0,1.0
19.152292966478825,2.7360418523541177,12.142857142857142,0.0,0.0,0.0,0.0,2.2857142857142856,1.0
4.763345619556518,2.381672809778259,3.5,0.0,0.0,0.0,0.0,2.0,1.0
14.757350019449957,2.4595583365749927,10.5,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,1.1666666666666667,1.0
60.67311222481364,2.5280463427005686,11.0,0.125,3.0,0.08333333333333333,0.125,1.4583333333333333,1.0
45.78182209514122,2.693048358537719,15.882352941176471,0.17647058823529413,3.0,0.17647058823529413,0.058823529411764705,1.6470588235294117,1.0
19.522364721159803,2.788909245879972,9.571428571428571,0.42857142857142855,3.0,0.14285714285714285,0.14285714285714285,1.7142857142857142,1.0
2.577491799837225,2.577491799837225,19.0,3.0,3.0,1.0,0.0,2.0,1.0
19.33177271061063,2.7616818158015186,12.571428571428571,0.2857142857142857,2.0,0.14285714285714285,0.5714285714285714,1.0,1.0
160.56672126937383,2.6761120211562304,14.9,0.06666666666666667,4.0,0.05,0.06666666666666667,2.6666666666666665,1.0
17.224019814036218,2.4605742591480313,13.714285714285714,0.7142857142857143,5.0,0.2857142857142857,0.5714285714285714,1.1428571428571428,1.0
49.54838440597128,2.6078097055774356,14.736842105263158,0.5263157894736842,10.0,0.42105263157894735,0.15789473684210525,1.1578947368421053,1.0
51.66758307281043,2.7193464775163383,10.736842105263158,0.3684210526315789,7.0,0.3157894736842105,0.05263157894736842,1.2105263157894737,1.0
11.798215071036944,2.3596430142073888,16.6,0.6,3.0,0.2,0.2,2.4,1.0
3.7160033436347994,1.8580016718173997,11.5,0.0,0.0,0.0,0.5,2.5,1.0
33.39820264014631,2.5690925107804854,12.923076923076923,0.23076923076923078,3.0,0.23076923076923078,0.0,1.8461538461538463,1.0
51.95331240601226,2.4739672574291554,8.857142857142858,0.42857142857142855,9.0,0.23809523809523808,0.2857142857142857,2.380952380952381,1.0
23.184730716008946,2.3184730716008946,13.5,0.2,2.0,0.1,0.7,1.1,1.0
15.618080812754783,2.6030134687924638,15.5,0.0,0.0,0.0,0.0,1.1666666666666667,1.0
20.083858062777452,2.869122580396779,14.428571428571429,1.0,7.0,0.5714285714285714,0.7142857142857143,2.2857142857142856,1.0
249.32842862700758,2.39738873679815,16.432692307692307,0.028846153846153848,3.0,0.028846153846153848,0.0673076923076923,2.5961538461538463,1.0
33.82524231519752,2.4160887367998227,14.357142857142858,0.35714285714285715,5.0,0.2857142857142857,0.14285714285714285,1.0,1.0
91.03087005704268,2.8447146892825836,14.15625,0.3125,10.0,0.15625,0.03125,2.34375,1.0
2.710963118995276,2.710963118995276,5.0,0.0,0.0,0.0,0.0,2.0,1.0
59.56637283437897,2.5898422971469115,13.608695652173912,0.391304347826087,9.0,0.391304347826087,0.34782608695652173,2.5217391304347827,1.0
95.02326145999267,3.0652664987094407,10.225806451612904,0.03225806451612903,1.0,0.03225806451612903,0.6774193548387096,1.6451612903225807,1.0
19.164830842267868,2.737832977466838,14.714285714285714,0.7142857142857143,5.0,0.5714285714285714,0.2857142857142857,1.1428571428571428,1.0
34.847898645311105,2.3231932430207403,11.133333333333333,0.26666666666666666,4.0,0.2,0.2,1.2,1.0
9.077874574830027,2.2694686437075067,7.5,0.25,1.0,0.25,0.25,1.75,1.0
-inf,-inf,13.863636363636363,0.6363636363636364,14.0,0.36363636363636365,0.3181818181818182,1.9545454545454546,1.0
57.01971248013705,2.479117933919002,13.08695652173913,0.391304347826087,9.0,0.2608695652173913,0.17391304347826086,1.391304347826087,1.0
73.00982542684892,2.8080702087249585,13.384615384615385,0.7307692307692307,19.0,0.6923076923076923,0.0,1.2307692307692308,1.0
53.120637334064,2.6560318667032,14.2,0.45,9.0,0.2,0.3,1.1,1.0
41.3502519452321,2.0675125972616053,11.4,0.35,7.0,0.2,0.05,1.25,1.0
54.152440246279966,2.7076220123139985,8.0,0.35,7.0,0.25,0.6,1.3,1.0
54.29624213521634,2.8576969544850703,14.263157894736842,0.05263157894736842,1.0,0.05263157894736842,0.7368421052631579,1.1578947368421053,1.0
56.636755772044985,2.6969883700973805,12.523809523809524,0.5238095238095238,11.0,0.2857142857142857,0.2857142857142857,1.4761904761904763,1.0
29.38478289272703,2.4487319077272525,11.666666666666666,0.25,3.0,0.16666666666666666,0.16666666666666666,1.5,1.0
54.58091538531124,2.599091208824345,12.19047619047619,0.7619047619047619,16.0,0.42857142857142855,0.2857142857142857,2.4761904761904763,1.0
4.028571252692537,2.0142856263462683,15.5,0.0,0.0,0.0,1.0,1.0,1.0
6.461224717911242,3.230612358955621,17.0,2.0,4.0,0.5,1.0,2.5,1.0
29.10228925911139,2.910228925911139,10.1,1.1,11.0,0.2,1.2,1.0,1.0
22.789355399108032,2.0717595817370937,13.0,0.0,0.0,0.0,0.0,1.6363636363636365,1.0
14.074433949776417,2.345738991629403,10.0,0.3333333333333333,2.0,0.16666666666666666,0.3333333333333333,1.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.918347453602916,2.7918347453602914,13.2,0.1,1.0,0.1,0.3,1.4,1.0
49.43621621661711,2.6019061166640585,14.263157894736842,0.9473684210526315,18.0,0.5263157894736842,0.5789473684210527,1.3157894736842106,1.0
44.14926631864435,2.452737017702464,15.055555555555555,0.2777777777777778,5.0,0.16666666666666666,0.16666666666666666,1.0555555555555556,1.0
14.122552308663483,2.8245104617326966,6.4,0.0,0.0,0.0,0.2,1.8,1.0
52.98242572622284,2.788548722432781,12.421052631578947,0.05263157894736842,1.0,0.05263157894736842,0.15789473684210525,1.4210526315789473,1.0
58.14106214556839,2.9070531072784194,10.0,0.3,6.0,0.15,0.2,2.1,1.0
10.981051416028752,2.745262854007188,14.5,0.5,2.0,0.5,0.5,1.25,1.0
9.735621479869552,2.433905369967388,13.25,0.0,0.0,0.0,0.0,1.5,1.0
22.144006311673223,2.768000788959153,13.25,1.0,8.0,0.5,0.625,1.75,1.0
40.16507402214588,2.1139512643234672,14.578947368421053,0.21052631578947367,4.0,0.10526315789473684,0.05263157894736842,1.105263157894737,1.0
379.642518275171,2.854455024625346,14.68421052631579,0.11278195488721804,15.0,0.09774436090225563,0.19548872180451127,3.3609022556390977,1.0
53.36057886186026,2.4254808573572846,12.0,0.2727272727272727,6.0,0.22727272727272727,0.13636363636363635,1.4545454545454546,1.0
5.500752270574026,2.750376135287013,15.5,0.0,0.0,0.0,0.0,1.0,1.0
57.24729979136545,2.6021499905166112,12.363636363636363,0.09090909090909091,2.0,0.09090909090909091,0.18181818181818182,1.4090909090909092,1.0
6.100543883635547,3.0502719418177735,21.0,0.0,0.0,0.0,0.5,1.0,1.0
22.78355919043638,2.278355919043638,12.3,0.0,0.0,0.0,0.1,1.3,1.0
26.47615420685108,2.2063461839042566,8.666666666666666,1.0,12.0,0.4166666666666667,0.5,1.4166666666666667,1.0
104.76677299199058,2.3810630225452405,16.545454545454547,0.09090909090909091,4.0,0.09090909090909091,0.3181818181818182,2.340909090909091,1.0
9.868881795673428,1.9737763591346855,10.8,1.2,6.0,0.4,0.4,1.2,1.0
2.661812685537261,2.661812685537261,3.0,2.0,2.0,1.0,0.0,1.0,1.0
38.01628805588119,2.00085726609901,11.894736842105264,0.2631578947368421,5.0,0.10526315789473684,0.5789473684210527,1.1578947368421053,1.0
153.13463147411161,2.835826508779845,13.444444444444445,0.1111111111111111,6.0,0.05555555555555555,0.037037037037037035,2.7222222222222223,0.9814814814814815
31.840468741455197,2.4492668262657844,14.538461538461538,0.23076923076923078,3.0,0.23076923076923078,0.15384615384615385,1.2307692307692308,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.90022925489586,2.81111960203318,11.148148148148149,0.5555555555555556,15.0,0.5555555555555556,0.0,1.4444444444444444,1.0
29.542461345005353,2.685678304091396,16.09090909090909,0.18181818181818182,2.0,0.18181818181818182,0.36363636363636365,1.1818181818181819,1.0
55.33321545351384,2.7666607726756918,8.3,0.1,2.0,0.1,0.6,1.65,1.0
32.415624328953214,2.7013020274127677,11.916666666666666,0.25,3.0,0.16666666666666666,0.16666666666666666,1.5,1.0
29.111907662145537,2.4259923051787946,12.333333333333334,0.3333333333333333,4.0,0.08333333333333333,0.0,2.1666666666666665,1.0
42.45850936163657,2.653656835102286,11.625,0.125,2.0,0.125,0.0,1.5,1.0
10.084832841221736,2.521208210305434,14.75,0.25,1.0,0.25,1.0,1.5,1.0
58.07563600457023,2.765506476408106,11.333333333333334,0.047619047619047616,1.0,0.047619047619047616,0.09523809523809523,1.6666666666666667,1.0
18.19894342976716,2.274867928720895,14.125,0.375,3.0,0.25,0.625,1.125,1.0
3.1354506993455136,3.1354506993455136,19.0,0.0,0.0,0.0,0.0,2.0,1.0
79.25250430043174,2.7328449758769566,15.172413793103448,0.1724137931034483,5.0,0.1724137931034483,0.034482758620689655,1.6551724137931034,1.0
10.893002761136687,2.7232506902841718,10.0,0.5,2.0,0.5,0.25,1.5,1.0
44.87502846250164,2.36184360328956,8.263157894736842,0.5789473684210527,11.0,0.3684210526315789,0.3684210526315789,1.105263157894737,1.0
31.06068946685249,2.8236990424411355,13.090909090909092,0.8181818181818182,9.0,0.7272727272727273,0.18181818181818182,1.2727272727272727,1.0
47.900995972453565,2.3950497986226784,12.95,0.05,1.0,0.05,0.15,1.85,1.0
18.648910464057504,2.664130066293929,13.714285714285714,0.14285714285714285,1.0,0.14285714285714285,0.0,1.5714285714285714,1.0
11.086622388708877,2.2173244777417755,22.4,0.0,0.0,0.0,0.0,1.0,1.0
13.598316158579483,2.7196632317158964,11.2,0.0,0.0,0.0,0.0,1.8,1.0
252.8267658007615,2.319511612851023,17.34862385321101,0.045871559633027525,5.0,0.03669724770642202,0.06422018348623854,1.4495412844036697,1.0
35.72794445095166,2.551996032210833,14.5,0.14285714285714285,2.0,0.07142857142857142,0.07142857142857142,1.3571428571428572,1.0
15.84412451076308,3.168824902152616,10.4,0.8,4.0,0.2,0.6,1.2,1.0
33.236980816240305,2.374070058302879,13.571428571428571,0.5,7.0,0.21428571428571427,0.21428571428571427,1.1428571428571428,1.0
47.348548577559896,2.6304749209755496,16.333333333333332,0.5,9.0,0.3888888888888889,0.6111111111111112,1.2777777777777777,1.0
21.85299632642741,2.731624540803426,13.625,0.0,0.0,0.0,0.25,1.0,1.0
62.62025994945744,2.60917749789406,15.75,0.08333333333333333,2.0,0.041666666666666664,0.08333333333333333,1.25,1.0
46.85099859990241,2.465842031573811,13.157894736842104,0.3157894736842105,6.0,0.21052631578947367,0.7894736842105263,1.1578947368421053,1.0
27.82761678912736,2.5297833444661237,11.727272727272727,0.2727272727272727,3.0,0.18181818181818182,0.36363636363636365,1.1818181818181819,1.0
9.91298271545932,2.47824567886483,5.75,0.5,2.0,0.5,0.25,1.25,1.0
25.333405371215253,2.5333405371215254,14.0,0.1,1.0,0.1,0.0,3.1,1.0
49.889170058696706,2.6257457925629843,14.052631578947368,0.5789473684210527,11.0,0.3684210526315789,0.5263157894736842,1.4736842105263157,1.0
33.83341326241848,2.6025702509552677,9.538461538461538,0.15384615384615385,2.0,0.15384615384615385,0.0,1.6923076923076923,1.0
22.817903570414774,2.535322618934975,16.555555555555557,0.0,0.0,0.0,0.6666666666666666,1.0,1.0
20.830789682006678,2.9758270974295256,15.285714285714286,0.2857142857142857,2.0,0.2857142857142857,0.2857142857142857,2.142857142857143,1.0
5.516003583048008,2.758001791524004,7.0,2.0,4.0,0.5,1.0,1.0,1.0
6.359629854969926,2.1198766183233086,7.666666666666667,1.6666666666666667,5.0,0.3333333333333333,0.3333333333333333,2.0,1.0
5.61974845389032,1.8732494846301069,15.666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,1.0
46.95306908012781,2.47121416211199,12.157894736842104,0.10526315789473684,2.0,0.10526315789473684,0.3684210526315789,2.6315789473684212,1.0
47.60239038366342,2.5053889675612324,12.157894736842104,0.05263157894736842,1.0,0.05263157894736842,0.21052631578947367,1.0526315789473684,1.0
5.135132651376775,2.5675663256883876,9.5,0.0,0.0,0.0,0.0,1.0,1.0
11.223442619555549,2.2446885239111096,18.8,0.2,1.0,0.2,0.4,1.6,1.0
33.66117953855147,2.5893215029654977,13.384615384615385,0.23076923076923078,3.0,0.15384615384615385,0.23076923076923078,2.230769230769231,1.0
8.074540422416847,2.691513474138949,13.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0
64.35455899964295,2.574182359985718,14.6,0.48,12.0,0.4,0.84,1.2,1.0
52.62937654035115,2.506160787635769,12.714285714285714,0.0,0.0,0.0,0.09523809523809523,1.6666666666666667,1.0
75.17209973649962,2.6847178477321294,14.75,0.39285714285714285,11.0,0.21428571428571427,0.03571428571428571,2.5,1.0
48.95171120805118,2.5764058530553253,12.947368421052632,0.2631578947368421,5.0,0.21052631578947367,0.05263157894736842,1.631578947368421,1.0
16.751203846083577,2.791867307680596,13.333333333333334,0.0,0.0,0.0,0.0,2.5,1.0
12.575848353627343,2.5151696707254687,12.4,0.4,2.0,0.2,0.4,1.4,1.0
35.12528370219719,2.7019449001690146,13.0,0.15384615384615385,2.0,0.15384615384615385,0.07692307692307693,2.3846153846153846,1.0
20.79752380379672,2.59969047547459,13.125,0.5,4.0,0.125,0.625,1.0,1.0
42.64184065719844,2.6651150410749027,13.6875,0.0625,1.0,0.0625,0.25,1.25,1.0
40.71521113373797,2.544700695858623,13.3125,0.0625,1.0,0.0625,0.4375,2.0625,1.0
44.18884325690551,2.209442162845275,14.25,0.1,2.0,0.05,0.0,2.55,1.0
22.727842846310462,2.840980355788808,12.875,0.5,4.0,0.125,0.875,1.375,1.0
53.63249818588699,2.8227630624151048,12.105263157894736,0.05263157894736842,1.0,0.05263157894736842,0.05263157894736842,1.4210526315789473,1.0
10.813877488128734,2.7034693720321834,10.5,0.5,2.0,0.5,1.5,1.0,1.0
7.837822982284561,2.6126076607615203,15.333333333333334,1.0,3.0,0.3333333333333333,0.0,1.3333333333333333,1.0
8.14970422883755,2.716568076279183,15.666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,2.0,1.0
7.142110526961153,2.3807035089870507,6.666666666666667,0.0,0.0,0.0,0.3333333333333333,2.6666666666666665,1.0
26.57957045938166,2.2149642049484717,14.333333333333334,0.0,0.0,0.0,0.5,1.1666666666666667,1.0
11.959188077850031,2.989797019462508,10.5,0.0,0.0,0.0,0.5,2.75,1.0
52.016613161085075,2.600830658054254,16.75,0.05,1.0,0.05,0.05,1.8,1.0
64.00351112172105,2.6668129634050435,15.208333333333334,0.4583333333333333,11.0,0.25,0.3333333333333333,1.5833333333333333,1.0
653.3259055595374,3.691106811070833,15.853107344632768,0.05649717514124294,10.0,0.03389830508474576,0.04519774011299435,2.6440677966101696,1.0
15.440845972061652,2.573474328676942,14.5,0.0,0.0,0.0,0.16666666666666666,2.1666666666666665,1.0
11.593948259849522,2.3187896519699045,15.8,0.4,2.0,0.4,0.4,1.0,1.0
3.9177155165594932,1.9588577582797466,14.0,0.0,0.0,0.0,0.0,1.5,1.0
61.437273850317,2.559886410429875,12.333333333333334,0.2916666666666667,7.0,0.25,0.16666666666666666,1.4583333333333333,1.0
